<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.BTC/USD;60;20220106;230000;43387.5500000;43517.0600000;43239.0200000;43433.6800000;128
BTSX.BTC/USD;60;20220107;0;43453.3000000;43584.7500000;43101.4300000;43206.8600000;32
BTSX.BTC/USD;60;20220107;10000;43228.5900000;43259.2900000;43056.6600000;43121.6100000;7
BTSX.BTC/USD;60;20220107;20000;43131.6600000;43246.5800000;43002.2900000;43169.2600000;17
BTSX.BTC/USD;60;20220107;30000;43205.8000000;43231.4000000;43064.4900000;43097.6000000;9
BTSX.BTC/USD;60;20220107;40000;43093.4000000;43135.3500000;42721.7400000;42781.9600000;21
BTSX.BTC/USD;60;20220107;50000;42781.3900000;43027.8600000;42780.0200000;43004.6900000;6
BTSX.BTC/USD;60;20220107;60000;42988.4700000;43018.6200000;42760.4500000;42791.2400000;10
BTSX.BTC/USD;60;20220107;70000;42791.2400000;42813.7900000;41508.1200000;41807.1500000;199
BTSX.BTC/USD;60;20220107;80000;41754.1000000;41882.0000000;40938.9800000;41684.9000000;191
BTSX.BTC/USD;60;20220107;90000;41684.9000000;41950.8300000;41536.3500000;41843.4700000;60
BTSX.BTC/USD;60;20220107;100000;41811.5100000;41839.6700000;41353.1000000;41512.9200000;54
BTSX.BTC/USD;60;20220107;110000;41517.4800000;41722.0200000;41207.0000000;41722.0200000;83
BTSX.BTC/USD;60;20220107;120000;41675.1600000;42745.2000000;41608.9800000;42082.8900000;189
BTSX.BTC/USD;60;20220107;130000;42075.0300000;42609.1400000;42070.9100000;42416.6500000;41
BTSX.BTC/USD;60;20220107;140000;42400.2500000;42530.6000000;42175.0000000;42176.3100000;56
BTSX.BTC/USD;60;20220107;150000;42189.4100000;42341.0400000;42150.0000000;42265.9100000;20
BTSX.BTC/USD;60;20220107;160000;42294.5300000;42493.6700000;42270.6400000;42400.9100000;28
BTSX.BTC/USD;60;20220107;170000;42402.2600000;42745.2000000;41200.0000000;41494.1800000;133
BTSX.BTC/USD;60;20220107;180000;41550.6200000;42104.0000000;41380.1900000;41890.6400000;74
BTSX.BTC/USD;60;20220107;190000;41888.5800000;41888.5800000;40600.0000000;41318.9400000;213
BTSX.BTC/USD;60;20220107;200000;41317.3300000;42286.3100000;40927.2700000;42137.6700000;181
BTSX.BTC/USD;60;20220107;210000;42147.4800000;42155.2500000;41774.7500000;41998.5300000;8
BTSX.BTC/USD;60;20220107;220000;41967.5000000;42005.3700000;41528.8800000;41707.0800000;54
BTSX.BTC/USD;60;20220107;230000;41752.5000000;41884.0000000;41515.0000000;41762.6700000;33
BTSX.BTC/USD;60;20220108;0;41791.7000000;42040.0000000;41588.8800000;41903.3800000;144
BTSX.BTC/USD;60;20220108;10000;41922.4900000;42027.8900000;41850.1000000;41890.5500000;14
BTSX.BTC/USD;60;20220108;20000;41882.9200000;41882.9200000;41350.0000000;41543.0800000;65
BTSX.BTC/USD;60;20220108;30000;41543.0800000;41588.6900000;41333.6500000;41535.6600000;24
BTSX.BTC/USD;60;20220108;40000;41576.7300000;42105.0000000;41566.0800000;41986.5300000;43
BTSX.BTC/USD;60;20220108;50000;41966.9900000;42235.6200000;41848.4700000;41919.2200000;25
BTSX.BTC/USD;60;20220108;60000;41889.6400000;41935.6900000;41692.6500000;41886.9500000;17
BTSX.BTC/USD;60;20220108;70000;41869.4200000;41909.3200000;41669.0000000;41805.5100000;17
BTSX.BTC/USD;60;20220108;80000;41846.1200000;42010.3800000;41767.3100000;41912.1200000;22
BTSX.BTC/USD;60;20220108;90000;41910.1100000;42002.0500000;41837.4300000;41975.2500000;3
BTSX.BTC/USD;60;20220108;100000;41983.7100000;41998.8700000;41757.0000000;41928.8600000;13
BTSX.BTC/USD;60;20220108;110000;41917.2000000;41979.0800000;41850.0000000;41921.4000000;5
BTSX.BTC/USD;60;20220108;120000;41908.4500000;42185.0000000;41896.0800000;41976.9700000;12
BTSX.BTC/USD;60;20220108;130000;41989.3500000;42177.3800000;41966.4600000;42177.3800000;17
BTSX.BTC/USD;60;20220108;140000;42181.4800000;42208.0800000;41821.9500000;41931.7100000;10
BTSX.BTC/USD;60;20220108;150000;41933.9100000;41973.6400000;41779.0000000;41961.0500000;8
BTSX.BTC/USD;60;20220108;160000;41961.3500000;42051.3600000;41780.4500000;41888.2300000;2
BTSX.BTC/USD;60;20220108;170000;41879.3600000;42031.2400000;41624.8900000;41927.9400000;13
BTSX.BTC/USD;60;20220108;180000;41930.2000000;42009.8400000;41715.1000000;41755.6200000;4
BTSX.BTC/USD;60;20220108;190000;41753.4900000;41803.6800000;41452.2700000;41631.2700000;66
BTSX.BTC/USD;60;20220108;200000;41603.9900000;41740.0300000;41242.2000000;41341.8900000;40
BTSX.BTC/USD;60;20220108;210000;41310.8200000;41398.8900000;40805.0000000;40846.8900000;142
BTSX.BTC/USD;60;20220108;220000;40840.9100000;41322.9100000;40569.6200000;40664.5800000;126
BTSX.BTC/USD;60;20220108;230000;40668.8900000;41078.4100000;40517.0500000;40813.2100000;113
BTSX.BTC/USD;60;20220109;0;40887.9600000;41151.8700000;40723.5500000;40950.3200000;37
BTSX.BTC/USD;60;20220109;10000;40951.9400000;42047.3800000;40949.4000000;41801.9400000;140
BTSX.BTC/USD;60;20220109;20000;41789.1200000;42315.3100000;41764.5600000;41936.7700000;62
BTSX.BTC/USD;60;20220109;30000;41957.9600000;41957.9600000;41658.6300000;41690.7700000;27
BTSX.BTC/USD;60;20220109;40000;41697.3200000;41829.5800000;41383.2500000;41785.1100000;33
BTSX.BTC/USD;60;20220109;50000;41786.0100000;41929.5000000;41618.4300000;41822.2400000;18
BTSX.BTC/USD;60;20220109;60000;41806.6800000;42185.0000000;41793.7100000;42124.0900000;28
BTSX.BTC/USD;60;20220109;70000;42113.0200000;42113.0200000;41801.0000000;41852.2400000;16
BTSX.BTC/USD;60;20220109;80000;41845.3800000;42109.8800000;41820.3100000;42109.8800000;16
BTSX.BTC/USD;60;20220109;90000;42104.5400000;42104.5400000;41720.7600000;41765.6900000;7
BTSX.BTC/USD;60;20220109;100000;41773.6500000;41983.2500000;41683.4200000;41891.6000000;52
BTSX.BTC/USD;60;20220109;110000;41903.0700000;41924.2200000;41753.2000000;41807.8800000;17
BTSX.BTC/USD;60;20220109;120000;41850.7400000;41963.8100000;41614.0000000;41668.8800000;30
BTSX.BTC/USD;60;20220109;130000;41668.6300000;41758.7600000;41461.8800000;41509.4200000;53
BTSX.BTC/USD;60;20220109;140000;41501.9300000;41718.0600000;41405.0600000;41656.7000000;21
BTSX.BTC/USD;60;20220109;150000;41668.4800000;41983.1200000;41668.4800000;41870.4500000;22
BTSX.BTC/USD;60;20220109;160000;41887.9100000;41923.1600000;41690.0000000;41754.3500000;3
BTSX.BTC/USD;60;20220109;170000;41756.4100000;41911.0600000;41471.0000000;41471.0000000;33
BTSX.BTC/USD;60;20220109;180000;41487.9800000;41744.3000000;41477.6100000;41558.6300000;11
BTSX.BTC/USD;60;20220109;190000;41533.7700000;41690.2400000;41200.0000000;41631.2800000;40
BTSX.BTC/USD;60;20220109;200000;41635.8300000;42155.6000000;41577.1100000;42155.6000000;49
BTSX.BTC/USD;60;20220109;210000;42160.3800000;42225.1200000;41889.0000000;42106.9700000;64
BTSX.BTC/USD;60;20220109;220000;42117.6600000;42286.3100000;41924.2700000;41993.0000000;207
BTSX.BTC/USD;60;20220109;230000;41986.2000000;42763.4600000;41966.3600000;42719.5500000;111
BTSX.BTC/USD;60;20220110;0;42712.8500000;42796.4900000;42388.7000000;42460.1700000;56
BTSX.BTC/USD;60;20220110;10000;42446.3700000;42562.0000000;42299.8400000;42320.8700000;45
BTSX.BTC/USD;60;20220110;20000;42318.0000000;42498.0700000;42084.0100000;42220.4400000;21
BTSX.BTC/USD;60;20220110;30000;42230.0000000;42302.4000000;41769.0300000;41875.8100000;51
BTSX.BTC/USD;60;20220110;40000;41853.9800000;42046.9600000;41632.1500000;41660.6900000;65
BTSX.BTC/USD;60;20220110;50000;41638.9000000;41858.1500000;41607.0200000;41844.4100000;9
BTSX.BTC/USD;60;20220110;60000;41845.4300000;42017.2900000;41729.3400000;41931.9800000;11
BTSX.BTC/USD;60;20220110;70000;41944.0200000;42005.4800000;41874.4000000;41999.5100000;10
BTSX.BTC/USD;60;20220110;80000;41991.2100000;42256.5500000;41943.5700000;42190.8800000;20
BTSX.BTC/USD;60;20220110;90000;42206.9200000;42242.6100000;41948.0100000;42049.8500000;16
BTSX.BTC/USD;60;20220110;100000;42029.9300000;42052.4700000;41835.9100000;41944.6100000;49
BTSX.BTC/USD;60;20220110;110000;41925.4400000;42167.1600000;41916.1400000;42056.4800000;9
BTSX.BTC/USD;60;20220110;120000;42064.9900000;42117.4300000;41725.2000000;41834.0500000;62
BTSX.BTC/USD;60;20220110;130000;41805.8200000;41947.6500000;41724.6600000;41811.2500000;54
BTSX.BTC/USD;60;20220110;140000;41810.8200000;41995.9200000;41768.0500000;41807.3200000;17
BTSX.BTC/USD;60;20220110;150000;41812.0800000;41812.0800000;41458.7600000;41525.1900000;94
BTSX.BTC/USD;60;20220110;160000;41551.5900000;41616.4100000;40938.9800000;40952.9000000;136
BTSX.BTC/USD;60;20220110;170000;40926.0000000;41064.1700000;40724.6400000;40784.7500000;87
BTSX.BTC/USD;60;20220110;180000;40776.8300000;41276.5000000;39558.7000000;40809.5500000;684
BTSX.BTC/USD;60;20220110;190000;40800.5800000;41217.1500000;40582.7500000;41000.6600000;150
BTSX.BTC/USD;60;20220110;200000;41003.9700000;41989.3400000;40857.2600000;41914.4400000;355
BTSX.BTC/USD;60;20220110;210000;41915.4900000;42134.4400000;40567.0000000;41212.2500000;224
BTSX.BTC/USD;60;20220110;220000;41288.8800000;41747.8900000;41141.0000000;41638.2700000;71
BTSX.BTC/USD;60;20220110;230000;41617.8900000;41718.7400000;41250.0000000;41297.1900000;38
BTSX.BTC/USD;60;20220111;0;41299.0200000;41782.2100000;41176.1200000;41699.4800000;66
BTSX.BTC/USD;60;20220111;10000;41717.2800000;41988.7300000;41582.2500000;41738.0600000;66
BTSX.BTC/USD;60;20220111;20000;41782.2100000;41863.7700000;41537.0000000;41625.6800000;20
BTSX.BTC/USD;60;20220111;30000;41628.3300000;41895.3600000;41510.5000000;41845.4200000;69
BTSX.BTC/USD;60;20220111;40000;41842.2200000;41882.5400000;41608.5600000;41621.2600000;6
BTSX.BTC/USD;60;20220111;50000;41621.2600000;42075.0300000;41570.1000000;41936.3800000;16
BTSX.BTC/USD;60;20220111;60000;41936.4100000;42395.6600000;41832.3400000;42195.6900000;97
BTSX.BTC/USD;60;20220111;70000;42215.2200000;42295.8500000;42079.4600000;42295.7400000;11
BTSX.BTC/USD;60;20220111;80000;42312.0600000;42381.3400000;42146.5300000;42326.3900000;27
BTSX.BTC/USD;60;20220111;90000;42334.9400000;42336.4400000;42021.2300000;42110.9600000;57
BTSX.BTC/USD;60;20220111;100000;42121.3600000;42241.5900000;41983.3100000;42119.3000000;7
BTSX.BTC/USD;60;20220111;110000;42119.3000000;42286.3100000;42099.2300000;42217.1000000;12
BTSX.BTC/USD;60;20220111;120000;42220.1600000;42642.7900000;41954.6600000;42010.2400000;74
BTSX.BTC/USD;60;20220111;130000;42016.3700000;42153.7900000;41851.0000000;42005.6000000;25
BTSX.BTC/USD;60;20220111;140000;42005.4700000;42086.5800000;41599.0300000;41634.0000000;137
BTSX.BTC/USD;60;20220111;150000;41619.7700000;41963.8700000;41606.8300000;41873.3300000;14
BTSX.BTC/USD;60;20220111;160000;41840.5000000;41970.3100000;41749.2800000;41850.0200000;19
BTSX.BTC/USD;60;20220111;170000;41837.0700000;41894.4200000;41587.5900000;41723.0500000;31
BTSX.BTC/USD;60;20220111;180000;41699.4400000;41829.5900000;41284.1100000;41639.5700000;111
BTSX.BTC/USD;60;20220111;190000;41639.2700000;42172.0000000;41454.4800000;41749.3600000;85
BTSX.BTC/USD;60;20220111;200000;41750.6900000;42944.7500000;41705.4600000;42743.7200000;292
BTSX.BTC/USD;60;20220111;210000;42734.0700000;43116.0000000;42337.0500000;42576.5400000;209
BTSX.BTC/USD;60;20220111;220000;42584.6900000;42947.2600000;42383.8300000;42776.9000000;21
BTSX.BTC/USD;60;20220111;230000;42762.1900000;43105.5500000;42632.9500000;42993.7700000;30
BTSX.BTC/USD;60;20220112;0;43022.1600000;43144.7400000;42724.5800000;42826.9600000;79
BTSX.BTC/USD;60;20220112;10000;42823.8100000;42845.3600000;42674.5500000;42700.5400000;17
BTSX.BTC/USD;60;20220112;20000;42683.7400000;42797.0000000;42621.5900000;42723.1100000;48
BTSX.BTC/USD;60;20220112;30000;42723.0400000;42913.6400000;42660.2400000;42736.0000000;63
BTSX.BTC/USD;60;20220112;40000;42754.4400000;42976.4100000;42608.7600000;42710.4400000;22
BTSX.BTC/USD;60;20220112;50000;42708.9500000;42800.2600000;42591.6800000;42659.3000000;69
BTSX.BTC/USD;60;20220112;60000;42653.8500000;42723.8000000;42471.1700000;42593.8900000;17
BTSX.BTC/USD;60;20220112;70000;42565.0500000;42683.6600000;42510.0000000;42631.2400000;4
BTSX.BTC/USD;60;20220112;80000;42613.5200000;42757.4200000;42551.0000000;42655.5100000;10
BTSX.BTC/USD;60;20220112;90000;42646.6100000;42788.0000000;42572.9200000;42726.1900000;6
BTSX.BTC/USD;60;20220112;100000;42736.7100000;42878.8800000;42616.1900000;42666.6700000;14
BTSX.BTC/USD;60;20220112;110000;42660.7300000;42677.4500000;42478.7600000;42592.1400000;12
BTSX.BTC/USD;60;20220112;120000;42580.5500000;42735.3500000;42534.0500000;42634.5500000;9
BTSX.BTC/USD;60;20220112;130000;42611.8100000;42934.1900000;42594.3000000;42825.0400000;35
BTSX.BTC/USD;60;20220112;140000;42815.5300000;43002.2900000;42764.1500000;42783.9300000;20
BTSX.BTC/USD;60;20220112;150000;42779.3000000;43468.9500000;42719.0300000;42958.5000000;347
BTSX.BTC/USD;60;20220112;160000;42947.1900000;43312.8300000;42899.9100000;43312.8300000;15
BTSX.BTC/USD;60;20220112;170000;43312.8300000;44099.0500000;43220.1600000;43967.5900000;330
BTSX.BTC/USD;60;20220112;180000;43960.9200000;43981.3200000;43686.9900000;43865.5300000;170
BTSX.BTC/USD;60;20220112;190000;43865.5300000;43956.7800000;43416.8500000;43580.4100000;183
BTSX.BTC/USD;60;20220112;200000;43588.5100000;43681.6100000;43328.7000000;43642.9600000;243
BTSX.BTC/USD;60;20220112;210000;43626.9900000;43903.6000000;43496.8700000;43853.3700000;115
BTSX.BTC/USD;60;20220112;220000;43879.1000000;43909.0000000;43588.8800000;43628.4600000;74
BTSX.BTC/USD;60;20220112;230000;43618.0400000;43782.8600000;43555.9700000;43772.1300000;11
BTSX.BTC/USD;60;20220113;0;43763.6500000;44024.0300000;43664.4400000;43838.8700000;31
BTSX.BTC/USD;60;20220113;10000;43855.7300000;44337.2600000;43754.9500000;43799.2000000;47
BTSX.BTC/USD;60;20220113;20000;43812.4000000;43976.2200000;43776.3900000;43855.4600000;9
BTSX.BTC/USD;60;20220113;30000;43872.9800000;44058.6200000;43853.1100000;43933.5000000;49
BTSX.BTC/USD;60;20220113;40000;43935.0100000;44078.9900000;43694.3900000;43756.7200000;25
BTSX.BTC/USD;60;20220113;50000;43738.5000000;43829.3600000;43544.2200000;43574.7400000;33
BTSX.BTC/USD;60;20220113;60000;43582.2600000;43709.6000000;43554.0300000;43607.1100000;59
BTSX.BTC/USD;60;20220113;70000;43607.1100000;43650.0000000;43440.7200000;43537.2700000;25
BTSX.BTC/USD;60;20220113;80000;43525.8600000;43741.8900000;43525.8600000;43646.8300000;27
BTSX.BTC/USD;60;20220113;90000;43635.7400000;43774.6000000;43604.1000000;43702.8000000;11
BTSX.BTC/USD;60;20220113;100000;43712.7800000;43827.0300000;43669.7000000;43742.6800000;3
BTSX.BTC/USD;60;20220113;110000;43726.5500000;43804.9500000;43594.9700000;43730.2200000;5
BTSX.BTC/USD;60;20220113;120000;43738.1800000;43932.3100000;43690.1900000;43930.7700000;23
BTSX.BTC/USD;60;20220113;130000;43930.7700000;44025.7300000;43758.6600000;43893.3300000;33
BTSX.BTC/USD;60;20220113;140000;43900.1400000;44046.1900000;43772.4100000;43818.4200000;15
BTSX.BTC/USD;60;20220113;150000;43817.6600000;43865.9100000;43515.0000000;43637.2300000;173
BTSX.BTC/USD;60;20220113;160000;43618.6500000;43836.1700000;43594.3100000;43815.5600000;15
BTSX.BTC/USD;60;20220113;170000;43815.5700000;43991.2000000;43712.2700000;43955.9200000;12
BTSX.BTC/USD;60;20220113;180000;43955.9200000;44456.3400000;43874.5500000;44172.8500000;189
BTSX.BTC/USD;60;20220113;190000;44215.2600000;44243.6100000;42839.5300000;43224.5600000;246
BTSX.BTC/USD;60;20220113;200000;43215.3900000;43497.8300000;43098.0300000;43286.5100000;61
BTSX.BTC/USD;60;20220113;210000;43264.4000000;43265.3500000;42587.9500000;42843.9700000;124
BTSX.BTC/USD;60;20220113;220000;42830.1500000;42978.7700000;42654.0500000;42734.9800000;33
BTSX.BTC/USD;60;20220113;230000;42727.0000000;42911.7200000;42547.7500000;42723.3900000;22
BTSX.BTC/USD;60;20220114;0;42723.9300000;42796.4900000;42321.0000000;42787.1400000;59
BTSX.BTC/USD;60;20220114;10000;42808.0000000;42915.8400000;42694.5300000;42833.4100000;45
BTSX.BTC/USD;60;20220114;20000;42831.6500000;42919.5100000;42488.8800000;42620.3500000;13
BTSX.BTC/USD;60;20220114;30000;42600.0000000;42741.2700000;42504.5100000;42571.9400000;11
BTSX.BTC/USD;60;20220114;40000;42579.4400000;42808.6900000;42388.8800000;42784.9500000;24
BTSX.BTC/USD;60;20220114;50000;42784.9300000;42804.3800000;42560.2200000;42620.3500000;8
BTSX.BTC/USD;60;20220114;60000;42609.9400000;42763.4500000;42455.1500000;42746.5800000;3
BTSX.BTC/USD;60;20220114;70000;42749.1800000;42774.6100000;42618.6600000;42664.2600000;4
BTSX.BTC/USD;60;20220114;80000;42664.2600000;42874.0000000;42647.3700000;42716.1700000;58
BTSX.BTC/USD;60;20220114;90000;42715.4700000;42937.0300000;42671.4300000;42923.4900000;3
BTSX.BTC/USD;60;20220114;100000;42925.8500000;42999.9900000;42801.3600000;42861.1000000;10
BTSX.BTC/USD;60;20220114;110000;42858.9000000;42911.6000000;42615.0000000;42668.3300000;6
BTSX.BTC/USD;60;20220114;120000;42675.9600000;42678.9900000;42387.8600000;42534.7700000;22
BTSX.BTC/USD;60;20220114;130000;42544.0800000;42721.3700000;42498.8400000;42581.2400000;12
BTSX.BTC/USD;60;20220114;140000;42603.0400000;42640.0500000;41977.4400000;42093.5200000;89
BTSX.BTC/USD;60;20220114;150000;42072.5600000;42076.8300000;41848.9100000;42019.3800000;43
BTSX.BTC/USD;60;20220114;160000;42016.0400000;42260.0000000;41782.2100000;42078.4500000;50
BTSX.BTC/USD;60;20220114;170000;42090.1200000;42346.8900000;42059.6700000;42188.5500000;22
BTSX.BTC/USD;60;20220114;180000;42171.4900000;43105.5500000;42140.0400000;43010.0300000;117
BTSX.BTC/USD;60;20220114;190000;43019.4800000;43351.5000000;42813.0000000;43123.8000000;74
BTSX.BTC/USD;60;20220114;200000;43121.6800000;43256.5800000;42863.1400000;43231.2600000;79
BTSX.BTC/USD;60;20220114;210000;43217.1700000;43288.0000000;42885.2300000;42930.8100000;42
BTSX.BTC/USD;60;20220114;220000;42917.7800000;43131.0900000;42796.4900000;43084.1100000;22
BTSX.BTC/USD;60;20220114;230000;43100.4400000;43425.0000000;43032.2300000;43107.8200000;30
BTSX.BTC/USD;60;20220115;0;43107.8200000;43207.3700000;43035.9600000;43132.2700000;16
BTSX.BTC/USD;60;20220115;10000;43143.4300000;43468.9500000;43129.0500000;43324.7000000;3
BTSX.BTC/USD;60;20220115;20000;43324.8000000;43440.1700000;43201.2500000;43285.2100000;3
BTSX.BTC/USD;60;20220115;30000;43294.5300000;43319.9900000;43035.6200000;43102.3500000;13
BTSX.BTC/USD;60;20220115;40000;43085.7600000;43198.1700000;42923.0000000;43138.1000000;14
BTSX.BTC/USD;60;20220115;50000;43159.2600000;43175.7600000;42897.5000000;43006.9200000;11
BTSX.BTC/USD;60;20220115;60000;42994.6200000;43129.5600000;42950.1100000;43124.5500000;4
BTSX.BTC/USD;60;20220115;70000;43136.1500000;43151.4600000;42926.5300000;42949.0100000;7
BTSX.BTC/USD;60;20220115;80000;42953.4300000;42984.5200000;42745.2000000;42928.0800000;44
BTSX.BTC/USD;60;20220115;90000;42930.4000000;43076.5800000;42871.7400000;43009.4700000;1
BTSX.BTC/USD;60;20220115;100000;43015.0300000;43132.9500000;42905.3900000;43110.5100000;55
BTSX.BTC/USD;60;20220115;110000;43097.5400000;43113.4500000;42965.2300000;43100.9600000;6
BTSX.BTC/USD;60;20220115;120000;43112.4600000;43139.6200000;42977.1800000;43006.9600000;2
BTSX.BTC/USD;60;20220115;130000;42992.0200000;43099.1200000;42900.1800000;43096.4300000;6
BTSX.BTC/USD;60;20220115;140000;43099.6100000;43312.8300000;43030.1000000;43137.2500000;10
BTSX.BTC/USD;60;20220115;150000;43137.2400000;43137.2400000;42989.0000000;43055.0400000;3
BTSX.BTC/USD;60;20220115;160000;43038.1800000;43064.9600000;42387.8600000;42741.0200000;40
BTSX.BTC/USD;60;20220115;170000;42725.0100000;43002.2900000;42668.8800000;42933.1500000;12
BTSX.BTC/USD;60;20220115;180000;42900.7400000;43333.8000000;42795.2000000;43213.7600000;23
BTSX.BTC/USD;60;20220115;190000;43219.6700000;43436.3100000;43101.6400000;43427.4500000;12
BTSX.BTC/USD;60;20220115;200000;43439.0000000;43450.0800000;43262.6400000;43366.8000000;5
BTSX.BTC/USD;60;20220115;210000;43371.3100000;43563.0900000;43273.0000000;43408.9300000;26
BTSX.BTC/USD;60;20220115;220000;43417.3900000;43417.3900000;43269.9200000;43387.3000000;1
BTSX.BTC/USD;60;20220115;230000;43361.7900000;43573.3300000;43342.8000000;43565.8300000;6
BTSX.BTC/USD;60;20220116;0;43565.8300000;43826.8000000;43495.8800000;43531.0000000;35
BTSX.BTC/USD;60;20220116;10000;43507.4900000;43551.7000000;43165.2900000;43341.1500000;34
BTSX.BTC/USD;60;20220116;20000;43345.9300000;43425.9300000;43157.2800000;43276.0700000;8
